"","taxon","(Intercept)","diseaseMS","sexM","age","bmi"
"504","[Clostridium] clostridioforme",0.0306335353909968,0.0397927821310965,0.125281392187048,0.0189507799864363,0.00470130430843274
"505","Coriobacteriaceae bacterium 68-1-3",0.116192480486031,0.0414471049838147,0.181259903773212,0.176363266594737,0.559822241810483
"506","Clostridium kluyveri",0.305972726955135,0.0283900298017981,0.168637100451189,0.14768022955694,0.141512665519354
"507","[Clostridium] leptum",0.0157456253443806,0.00435417323403538,0.00839807086707996,0.0165900092004219,0.0223963490708937
"508","Clostridioides mangenotii",0.122202641681019,0.248899189268391,0.331869229529812,0.0490504210477691,0.140608755727953
"509","Clostridium sp. KNHs214",0.52939976574964,0.468594588112833,0.20484912093023,0.125548957800521,0
"510","Hungatella hathewayi",0,0,0.0308988900029531,0,0.0207288303070844
"511","Turicibacter sanguinis",0.0209112226272956,0.0324539262485593,0.237301879579927,0.0459959151949118,0.0399470481332275
"512","Erysipelatoclostridium ramosum",0.0716840937502142,0.0586088926830547,0.55792919082784,0.0166524448690745,0.0889543538824469
"513","Luteimonas sp. FCS-9",0.441669762317532,0.10165657199198,0.319004736899111,0.341973625358871,0.335012535235664
"514","Sanguibacteroides justesenii",0.020594054249983,0.00890489666582522,0.0186660025819167,0.0202052484664009,0.00795945497654395
"515","[Clostridium] sporosphaeroides",0.0741118337025446,0.119585792388199,0.339352502837761,0.0771901487141251,0.268651536857937
"516","Kiloniella litopenaei",0.265995661230293,0.103620742765148,0.440110393461226,0.249627062636074,0.164195203305389
"517","Ruthenibacterium lactatiformans",0.0213831403755415,0,0.0502247426055305,0.00827906906194401,0.0178765590017155
"518","Streptococcus entericus",0.703458706663649,0.31013865657783,0.077003255689883,0.392331816747597,0.411085541616256
"519","Eubacterium pyruvativorans",0.0782891083597839,0.198523876395744,0.0571514920504292,0.0213530372589,0.178195017869004
"520","Erwinia iniecta",0.315550079262043,0.203392162302639,0.516042304038134,0.488323561869832,0
"521","Clostridium baratii",0.156781691432839,0.153356704287521,0.68097620087725,0.0973066804311386,0.195961150492899
"522","Fermentimonas caenicola",0.0950197605950244,0.010605914851343,0.271691889875647,0.0870884443391304,0.0528588454460863
"523","Anaeroglobus geminatus",0.21727350707737,0.149287453139606,0.0620177205802459,0.0377121557799726,0.192619640560447
"524","Corynebacterium riegelii",0,0,0,0,0.034036447756089
"525","Corynebacterium imitans",0.0746002364212552,0.175091981722441,0.0563089470732672,0,0.0326127546572095
"526","Akkermansia sp. KLE1797",0.102431055324684,0.0810318287493574,0.131838379080509,0.0363648555910755,0
"527","Akkermansia sp. KLE1798",0.0869697394450569,0.0794863797052901,0.133211656078833,0.0328442761348597,0
"528","[Propionibacterium] namnetense",0.14896625978771,0.0965011706767151,0.119707326579012,0.306342781477145,0.0225777807355886
"529","Lactobacillus acidophilus",0.145352032378935,0.102978318878018,0.0535067559666256,0.048084053887726,0.29264479937067
"530","Treponema denticola",0.173736668920924,0.0392650173521867,0.471416606557937,0.539901413037969,0.463709649775601
"531","Lactobacillus brevis",0.0296574805393997,0.0851672127137555,0.191882516861363,0.0618631028669014,0.0524724435036538
"532","Treponema endosymbiont of Eucomonympha sp.",0.338070998618637,0.177738032412832,0.16325757658264,0.989919806301025,0.169003691896854
"533","Hafnia sp. HMSC23F03",0.165514727542927,0.123126019327224,0.361772273866661,0.282197153458586,0.091701204523568
"534","Lactobacillus sp. HMSC24D01",0.0928846142298916,0.0555843925829015,0.386034924526728,0.193068484047914,0.0263319037743304
"535","Actinomyces sp. HMSC06A08",0.270200974841765,0.175888220084825,0.201559936545917,0.169648400807232,0.328192660559836
"536","Actinomyces sp. HMSC08A01",0.161950097194804,0.112596699737977,0.0857169565361925,0.0539945969187811,0.345074236151339
"537","Lactobacillus casei",0.414839352166675,0.103650114054641,0.206493471672731,0.315111623137653,0.158552220128839
"538","Weissella confusa",0.162345493340825,0.181811235850916,0.215602601138919,0,0.0194691952877356
"539","Lactobacillus delbrueckii",0.517982883413437,0.229581979206807,0.297197174802433,0.129367326163767,0.273392515422418
"540","Beduini massiliensis",0.0700409737846984,0.0535927016601455,0.256166585686698,0.421897427834144,0.246277991207879
"541","Lactobacillus helveticus",0.0895147763198691,0.17436137033295,0.274866302300841,0.0374128002847607,0.039879299205458
"542","Bifidobacterium scardovii",0.166778921419622,0.130509977142407,0.099507358733708,0,0.0603871759497298
"543","Cedecea neteri",0.20166195043435,0.191232036753477,0.283868837721774,0.170332964767845,0.278644297068744
"544","Moellerella wisconsensis",0.120361964112972,0.0735752245163077,0.251409926912305,0.0421007864816758,0.292145754644422
"545","Coriobacteriales bacterium DNF00809",0.103073264427835,0,0.659593068091179,0,0.173610007302645
"546","Yokenella regensburgei",0.143975569919497,0.167192299532643,0.249857283560588,0.478516993993714,0.272675327037153
"547","Lactobacillus plantarum",0.0292132660062236,0.271933628207422,0.200737443665964,0.0415701914939989,0.0186582158496076
"548","Actinobacteria bacterium OK074",0.17601650472912,0.156904812330896,0.408576461711363,0.175491845617954,0.152024616074343
"549","Paraburkholderia sacchari",0.0992469842923037,0.316859083585791,0.0564242767970581,0.0121822799319486,0.0953163885302504
"550","Lactobacillus gasseri",0.144558016748297,0.0786873897514127,0.242535864388264,0.310444056321172,0.226776203096416
"551","Lactobacillus paracasei",0.296805500304124,0.0344498293107418,0.0148746041220784,0.182842300704389,0.125982183745262
"552","Lactobacillus sakei",0.310685550551812,0.0640759360539587,0.121310078629187,0.548926636223894,0.233663247785521
"553","Lactobacillus acetotolerans",0.195529575480827,0.0924897893177094,0,0.646438284561039,0.0798691442800417
"554","Prevotella sp. P4-76",0.00785165927980952,0.0620758207407634,0,0.0153315788986224,0.0078951859564249
"555","Corynebacterium casei",0.641522313403517,0.106390042240136,0.729306360551283,0.709181439421639,0.376781893970801
"556","[Clostridium] lactatifermentans",0.035127917534801,0.048468500313585,0,0,0.0189945381539442
"557","Enterococcus gilvus",0.0709521310271472,0,0.143027872005307,0.0427643457025074,0.118710483379183
"558","Lactobacillus animalis",0.0794464131925942,0.283486382603253,0.383735787807245,0.269832044701905,0.0278186890559729
"559","Lactobacillus aviarius",0.0314849466724821,0.0848260810794801,0.292048123961713,0.078448775233689,0.0744451140817265
"560","Methanobrevibacter sp. YE315",0.371212667030092,0.16777403937918,0.396546165926584,0.282523508715818,0.391225101564533
"561","Lactobacillus fermentum",0.293600043815359,0.0347555841623533,0.181544127147234,0.177783877083656,0.0435713815604677
"562","Bacteroidetes bacterium OLB8",0.328680960384752,0.146542835532837,0.227301820177695,0.266844380719359,0.173001876333196
"563","Corynebacterium kroppenstedtii",0.506243630540843,0.523269292153816,0.166224957749069,0.797310797074943,0.144636411514428
"564","Corynebacterium lipophiloflavum",0.423840410396579,0.147681787506501,0.139899028038247,0,0.104434859432911
"565","Corynebacterium camporealensis",0.18992496389573,0.315013982296537,0.319153293277754,0,0.0401440688245455
"566","Corynebacterium singulare",0,0,0,0,0.0986424490737201
"567","Anaerobium acetethylicum",0.0741846479875683,0.149485227528895,0.128005256494861,0.0409766601936971,0.0450497295684643
"568","Treponema phagedenis",0.131296320670982,0,0.150793959430008,0.184414889091274,0.0844101412489885
"569","Lactobacillus ruminis",0.0286057598722712,0.446224023879468,0.166770020465047,0.140859801589984,0.169404749785033
"570","Lactobacillus salivarius",0.237258659763464,0.156907279848216,0.0198357563132616,0.226131787184198,0.0253433467965324
"571","Lactobacillus sanfranciscensis",0.449702857723244,0.0664636249558755,0.276016103315176,0.481258118803191,0.18698148856034
"572","Lactobacillus sharpeae",0.380281737889094,0.0209689516300458,0.477367584470046,0.379020446501869,0.179994489966042
"573","Lascolabacillus massiliensis",0.314577076247439,0.0520324501740285,0.503257094395668,0.421540829670961,0.112134273420288
"574","bacteria symbiont BFo1 of Frankliniella occidentalis",0.456171234760812,0.203584835442544,0.668914864560137,0.320649278734686,0
"575","Kandleria vitulina",0.0441299119555857,0.0853454504421017,0.452814130430943,0.17284373478464,0
"576","Dermabacter vaginalis",0.386096397139734,0,0.0199986564074453,0,0.0569023469847099
"577","Drancourtella massiliensis",0.0370880126193102,0.0811788361739907,0.115163839247274,0.0158667824555384,0.0673797390562359
"578","Lactobacillus vaginalis",0.337701442334689,0.0740651381710686,0.0242873484676793,0.564610502240901,0.211432474816523
"579","Clostridium sp. K4410.MGS-306",0.199956370440392,0.0900172657354351,0.108162036188805,0.142941750275729,0.0726379154896621
"580","Heliobacterium sp. N15.MGS-306",0.452877280557623,0.19101084376663,0.0967331933071537,0.263452912230329,0.182786679001629
"581","Acinetobacter sp. N54.MGS-139",0.0425727151265146,0.0186230964589055,0.0213831986292441,0.0508209606504825,0.018139538132578
"582","Rhodospirillum sp. UNK.MGS-17",0,0.1115724540264,0.0991341812946674,0.0373899325647575,0
"583","Akkermansia sp. UNK.MGS-1",0.0238964893793207,0.38090147630223,0.112312209566149,0,0
"584","Listeria monocytogenes",0.0263571983459141,0.157503489845485,0.323264406299863,0.138006614768195,0.0206804790916249
"585","Chania multitudinisentens",0.405376715088686,0.203221826578785,0.316081747850861,0.189287000928595,0.406119574885608
"586","Enterococcus massiliensis",0.320795926694604,0.0478753109983233,0.121133649950022,0.113756945072815,0.244956342050623
"587","Petrimonas mucosa",0.188706421074418,0.0866854611391647,0.0981006224914404,0.124721959753469,0.161658007397828
"588","Proteiniphilum saccharofermentans",0.210802348455753,0.0656392676477809,0.427138828073589,0.256636795183087,0.147913338874542
"589","Thauera aminoaromatica",0,0.0697576156421341,0.215206247182017,0.374491783442944,0
"590","Mucilaginibacter sp. L294",0.359142988365269,0.0316669927280162,0.367985720309562,0.686608954871077,0.372900553337122
"591","Clostridium phoceensis",0.00747767235472159,0.00274897471913507,0.00775260673783889,0.00776764532320364,0.00729219794485515
"592","Desnuesiella massiliensis",0.120279498773442,0.123242040675637,0.552677403728555,0.207323813726135,0.0971932544589194
"593","Fournierella massiliensis",0.0481990629393035,0.0738909932321379,0.0535928277235184,0,0.0793681102298802
"594","Prevotella copri",0.0157431027746417,0.0725191011532472,0,0.0345115236917061,0.0389965295524384
"595","Sellimonas intestinalis",0.0231771849606578,0.0394671642530549,0.0924657316475675,0.0174820807694175,0.0100971635375781
"596","Actinobaculum suis",0,0.176673472319315,0.0112733698998019,0,0.0650961221957503
"597","Dysgonomonas sp. BGC7",0.0862304249606734,0.0320329106174654,0.397656847537406,0.197289032837435,0.0422108655695109
"598","Dysgonomonas sp. HGC4",0.291199634636987,0.104093429188869,0.326931381053137,0.208681427202298,0.509240177372163
"599","Candidatus Stoquefichus sp. SB1",0.0411286670525832,0.115858480865794,0.0728243846650218,0.0303469857754046,0.0921282776597135
"600","Actinomyces israelii",0,0.163199042836043,0.090347740426208,0.21988899900879,0
"601","Actinomyces odontolyticus",0.250207311909424,0.0175088320339083,0.19714779632048,0.0445652780715809,0.289486899205059
"602","Trueperella pyogenes",0.0929158774758334,0.0177368231956006,0.10111955352824,0.0225650102543428,0.0826368765953442
"603","Roseburia intestinalis",0.00345394902418885,0,0.00107873859414435,0,0.000749319329818555
"604","Allofustis seminis",0.197024339900533,0.0588291320440094,0.216338537759253,0.102673718077344,0.18733798815779
"605","Treponema succinifaciens",0.0354408132462695,0.0322716554834241,0.0268111705318979,0.0287420648323635,0.0204841846664269
"606","Clostridiales bacterium DTU089",0.0304976386749605,0.0878934900923819,0.124466380860054,0.489177650642175,0.346424187224736
"607","Anaeromassilibacillus senegalensis",0.0677533221245049,0.140727371600687,0.0489662877350396,0.110524497464214,0.364817392798646
"608","Intestinimonas massiliensis",0.0323357570401436,0,0.0505070642461561,0,0.120186976959274
"609","Actinomyces ihumii",0.036566001043343,0,0.0401007132643709,0.0118285011305497,0.0439132252045085
"610","Neofamilia massiliensis",0.179743810710408,0.220764992528376,0.0138354838480673,0.0359546877249157,0.200929336290685
"611","Clostridiales bacterium SIT11",0.119142951149431,0,0.0916583330910125,0.0550093799260354,0.103765265677362
"612","Bacteroidales bacterium Bact_23",0.16584452802636,0.128694711483883,0.188334966784642,0.0686281215538069,0.12650236748806
"613","Clostridiales bacterium Firm_03",0.0952265791387701,0.162931215240776,0.211023493716895,0.228381015638705,0.137450481204899
"614","Clostridiales bacterium Firm_16",0.118420390734467,0.460459571858904,0.223396506656476,0.102613900891256,0
"615","Spirochaetales bacterium Spiro_07",0.300660955232646,0.0711025139726005,0.504756860897356,0,0.181690229323321
"616","Fibrobacterales bacterium Fibro_02",0.172247917925269,0.252187399865332,0.179532083520939,0.247105254577029,0.157736700407519
"617","Synergistales bacterium Syner_02",0.160410305755985,0.0356398860885812,0.0416913474502437,0.177671298734688,0.164916098620975
"618","Clostridiales bacterium DTU035",0.204706793352442,0.0950981658450248,0.4239457052378,0.17869571258356,0.166828401574649
"619","Prevotella sp. 109",0.0666999585330921,0.0240690107173022,0.0137793463539389,0.0546071053185932,0.0241642715189705
"620","Streptococcus sp. X13SY08",0.326710541520647,0.0579152703152414,0.175013920958382,0.437585609237853,0.139824635009262
"621","Lentimicrobium saccharophilum",0.20278102946027,0.0386760889175338,0.190598835194386,0.138460494924065,0.127806787878364
"622","Akkermansia glycaniphila",0.0591743241492773,0,0.299173392931301,0,0
"623","Bifidobacterium adolescentis",0.0505641013165153,0.0578964813496788,0.0666228087463271,0.126561165211875,0.00418444890998314
"624","Bifidobacterium bifidum",0,0.0810700643924246,0.0258999336001882,0,0.117585517691243
"625","Klebsiella sp. RIT-PI-d",0.192638050131207,0.182188385666891,0.273710757605301,0.270904150996722,0.24149206697167
"626","Bifidobacterium angulatum",0.0153921351639342,0.0152189200795384,0.181333717504813,0,0.0562313737670063
"627","Marvinbryantia formatexigens",0.176352384265789,0.0631842157323269,0.186590106327982,0.133305333364571,0.0501921711192231
"628","Bifidobacterium asteroides",0.428416257646567,0.036930625838835,0.451690067914009,1.04487107710701,0.0970695981643204
"629","Bifidobacterium breve",0.121181593398742,0.0350667067881326,0.0714542529458543,0,0.0336565728339092
"630","Kallipyga gabonensis",0.190938544688238,0,0.0734229879708417,0.121297697833563,0.0332138350656683
"631","Gabonia massiliensis",0.0148921278243907,0.034959949689139,0.0403746980015382,0.0940703812397227,0.0522237699387702
"632","Bifidobacterium coryneforme",0.246896812709931,0.1069568217933,0.267674123297462,0.668447097028955,0.12640495627561
"633","Bifidobacterium cuniculi",0.183421562720118,0.167603308253604,0.422271882184261,0.359714596118133,0.13252627632451
"634","Bifidobacterium dentium",0.394485401098078,0.11275280692126,0.12766913201842,0.0515419303255527,0.31786764726293
"635","Actinomyces urinae",0.169279117852963,0,0,0.205202299632507,0.077495775392072
"636","Lagierella massiliensis",0.208534195468733,0.391611312935853,0.111354655892018,0.0417772616088174,0.164494242653679
"637","Bifidobacterium magnum",0.655904359280283,0.0742700836873503,0.231407335156759,0.0703515875531425,1.66957718912857
"638","Corynebacterium aurimucosum",0,0,0,0,0
"639","Bifidobacterium minimum",0.190599122761611,0.0375053693542241,0.255191044871505,0.524752398065769,0.0519574862033503
"640","Bifidobacterium pseudolongum",0.157178891960666,0.0575141044654565,0.189593065384225,0.15421656839447,0.237488336569692
"641","Anaerotruncus colihominis",0.00503138666610319,0.00373944554110035,0,0.00322710787770678,0.00402810485293741
"642","Clostridium saccharobutylicum",0.0618286099362145,0.13201797940065,0.731292613062234,0.119727549220105,0.0715952118691188
"643","Clostridia bacterium UC5.1-1C12",0.0482621163686993,0.0251683713431983,0.440357376415483,0,0.00932141774152629
"644","Clostridia bacterium UC5.1-1E11",0.0637061339609546,0.0159372995099744,0.0431418414830265,0,0.0211110887212659
"645","Clostridia bacterium UC5.1-1D1",0.0712130295489162,0.014078120938503,0.0260701545449421,0.0761274615405181,0.0263274861562821
"646","Faecalibaculum rodentium",0.675615502987124,0.260581938207364,0.278482774586217,0.122752205552704,0
"647","Negativicoccus massiliensis",0.026050826860379,0.216427918656782,0.122414667445504,0.235142709007702,0.0594185988291706
"648","Lachnospiraceae bacterium TF01-11",0.128184993974208,0.0150337986123881,0.02067388556579,0.0714566919782576,0.0665659627268693
"649","Corynebacterium stationis",0.203963813093339,0.290703581747529,0.421958761976607,0,0.0342499511132055
"650","Fibrobacteria bacterium AD80",0.443789687335103,0.313934217030281,0.204066649696868,0.155967842944874,0
"651","Staphylococcus pettenkoferi",0.138092227720289,0.124083637172222,0.278410848119041,0.551076002613418,0.0261491512145473
"652","Cellulomonas flavigena",0.125499066399138,0.194964610841865,0.131285347965191,0.488011347284118,0.0718956738354658
"653","Streptobacillus notomytis",0.143457483439494,0.0395341947910381,0.0596370471422723,0.237165249068416,0.20956419562882
"654","Turicibacter sp. H121",0.125187551771292,0.0457751419488588,0.0311101386564532,0.162013357934588,0.0202967324702893
"655","Enterococcus sp. HMSC064A12",0.0186225471331834,0.0953199612257311,0.271003683562587,0.0466940400123629,0.177165549801065
"656","Corynebacterium diphtheriae",0.334730895477096,0,0.195365155063472,0.454961879263778,0.161740091582869
"657","Corynebacterium pseudotuberculosis",0.251280920436005,0.147368514499781,0.127621043890305,0.513360987395413,0.0296277081427868
"658","Gabonibacter massiliensis",0.0667731815674282,0.0517300570952433,0.173085752760556,0.137935897171698,0.0411395104574839
"659","Ruminococcus sp. AT10",0.035251251412263,0.0445495395347157,0.0363737719507548,0.0963212514113858,0.0245246317095772
"660","Bittarella massiliensis",0.0876431007299763,0.0177440767795015,0.13150349648575,0.0397616386586345,0.0638414379621014
"661","Eggerthellaceae bacterium AT8",0.0776742989186058,0.116546671446681,0.0942654078522652,0.0977052684788905,0.0753139601663349
"662","Corynebacterium callunae",0.579650639392985,0.213267133212487,0.414904540084216,0.734940258573122,0.259574412762879
"663","Corynebacterium xerosis",0.561163879558343,0.534382389914116,0.161004971315806,0.67792351900912,0.258202611125675
"664","Corynebacterium variabile",1.17447661459201,0.282265552577405,0.514425134031374,1.15964986380124,0.586187921854697
"665","Xanthomonas sp. Mitacek01",0,0.235554640008254,0.299001260634871,0.309729041434763,0.152000750559177
"666","Holdemanella biformis",0.0286339822249482,0,0,0.0406490883312512,0
"667","Eubacterium limosum",0.00828368229026697,0.104748464448114,0.033607235161356,0.0622112805192381,0.0106971337673372
"668","Erwinia sp. Leaf53",0.462440619253818,0.0421139344074741,0.204237029501766,0.219977068285913,0.329555727796341
"669","Bacillus sp. Soil531",0.121792907001399,0.145205045991584,0.660258058653163,0.0537062516652194,0.046863122981017
"670","Actinomyces sp. HMSC072A03",0.31847520527303,0,0.179495142150301,0.334603409273142,0.410301615932205
"671","Actinomyces sp. HMSC064C12",0.319005952533873,0,0.150796118979362,0.284773483723952,0.391356165590057
"672","Actinomyces sp. HMSC075B09",0.368194545196162,0,0,0.32920253132599,0.162833485176943
"673","Actinomyces sp. HMSC065F11",0.249745865458573,0,0,0.271462496927472,0.0588766993643451
"674","Atopobium sp. HMSC064B08",0.407683938612073,0.204803174006041,0.551213031504713,1.03639063434808,0.0669113100831346
"675","Actinomyces sp. HMSC065F12",0.68689965273856,0.524651943092713,0.029195915456002,0.220473535876647,0.578279395155792
"676","Staphylococcus sp. HMSC062B11",0.184169069351335,0.725441775751654,0.232678857242409,0.765879159360607,0.0954420451985575
"677","Bacillus sp. FJAT-25496",0.179037379173175,0.111583957995622,0.18386916427695,0.133200928767604,0.503360296624097
"678","Bariatricus massiliensis",0.173297726692989,0.0130131290410383,0.215865184869943,0.138146028803975,0.182629918897359
"679","Cutibacterium acnes",0.113492560127487,0,0.240661531821379,0.121280070927098,0.0665186770961023
"680","Allobaculum stercoricanis",0.0540359059810373,0.0155188513795662,0.104116134436254,0.035916317979023,0.166627957805916
"681","Pseudopropionibacterium propionicum",0.207708357772362,0.28872685636162,0.180612495100575,0.735118561922511,0
"682","Butyrivibrio sp. ob235",0.173717905870542,0.198815067956443,0.353761859726576,0.149177546375999,0.150984961137871
"683","Prevotella sp. kh1p2",0.0272543379042997,0.176610515771296,0.385300482672952,0,0
"684","Caviibacter abscessus",0.263245501531353,0.120879585860668,0.166683764045536,0.207470849036675,0.202765723802525
"685","bacterium P201",0.0302823742315433,0,0.0890950727312061,0.318010120843311,0.136532227999633
"686","bacterium P3",0.0670873418899319,0.255881717675491,0.599304889227137,0.629217817219647,0.0812397163653697
"687","bacterium F082",0.177711962619551,0.0708396694916512,0.144623706609979,0.0330574262355842,0.163195227887833
"688","Neglecta timonensis",0.0387986093014634,0.0294615747605585,0.038975280938667,0,0.0249462238610577
"689","Emergencia timonensis",0.00915865760385246,0.00121671358066488,0.016885346767716,0.00901146790588758,0.0116629922371632
"690","Massiliomicrobiota timonensis",0.0668810681183963,0,0.0483717944456757,0.110038539065504,0.0831295611857041
"691","Shuttleworthia satelles",0.0907996538475207,0.200572088887749,0,0.748981052361841,0.499145508828101
"692","Facklamia hominis",0.256970384595701,0.302627223106622,0,0.0972147938621106,0.321981350139088
"693","Actinomyces hongkongensis",0.105456910573582,0.0755806169971709,0.193500665746185,0.326170767385192,0.107535763774149
"694","Anaerosporomusa subterranea",0.313755313646843,0.174909756442306,0.285004972388322,0.644743775454726,0
"695","Acinetobacter sp. BMW17",0.0957375668738014,0.284724918092739,0.377557969124337,0,0.0761746566365317
"696","Clostridium colicanis",0.135846614549252,0.0643126476365826,0.519664201000438,0.24709269340597,0.058865518269546
"697","Pseudobutyrivibrio sp. UC1225",0.0775942558706191,0.0256858046062345,0.349664521096783,0.0630508941316519,0
"698","Blautia schinkii",0.0665286396640286,0.0233213058228962,0.153657928761224,0.0299543237488224,0.047634128031895
"699","Atopostipes suicloacalis",0.182160406999887,0.0546448143121562,0.18086206990516,0.0747767387578411,0.266237250571907
"700","Hespellia stercorisuis",0.00858944566412543,0.00311730893957125,0.0122571376212798,0.0166741905703038,0.00234564465466952
"701","Robinsoniella peoriensis",0.374010123112481,0,0.175134995605187,0.265313084646304,0.0740488038310682
"702","Bacteroidales bacterium K1",0.142990343529063,0.0478105149945271,0.316856869578531,0.117026602332445,0.056535518190763
"703","Bacteroidales bacterium K10",0.0485758738873439,0.0410917389351949,0.292826854537237,0.112762301106438,0
"704","Bacteroidales bacterium H10",0.0635533629231227,0.0704844144900783,0.0166365281786565,0.0309988287634882,0.128292211228279
"705","Streptococcus halotolerans",0.364443979724808,0.0676102269072946,0.142266277299519,0.455376370905764,0.124586238042068
"706","Actinomyces cardiffensis",0.0887275195445877,0.25906034675153,0.509756050797058,0.140156380766225,0.0528798040859621
"707","Butyricimonas sp. Marseille-P2440",0.0465132140013018,0.0566667862138017,0.134115992103665,0.016347378401198,0.0663858459562554
"708","Vaginella massiliensis",0.322250806413112,0.010651073795698,0.0290059681036287,0.0782467735604068,0.34539144947774
"709","Erwinia billingiae",0.286498533424555,0.154201004556212,0.56684950160246,0.23568686783832,0.356008088469036
"710","Butyricicoccus sp. K4410.MGS-46",0,0,0.0144640375676394,0,0.0411426069655699
"711","Corynebacterium sp. EPI-003-04-2554_SCH2473622",0.172300588799738,0.363867385210881,0.126742559343244,0.490762431552565,0.121392478020581
"712","Erysipelotrichaceae bacterium I46",0.0196365273154092,0.0779171217843159,0,0.00907148153184869,0.0193481412267733
"713","Rappaport israeli",0.153742392547105,0.0861000157322119,0.226661596210259,0.471534533499283,0.0638573157509126
"714","Culturomica massiliensis",0.00907508693842251,0.00324668115523571,0.00574477136895393,0.00677821705231935,0.0055934981278863
"715","Mediterranea massiliensis",0.0048204267847923,0.00380856854712522,0.00358806591623455,0.00486752276476857,0.00114470897575067
"716","Phocea massiliensis",0.182367313721417,0.103938951474241,0.0641097896399344,0.110264852566599,0.0710744629972047
"717","Varibaculum cambriense",0.0198365923883613,0.0941095351360874,0.0106795863396645,0.0223670309861006,0.017647263758126
"718","Pseudobutyrivibrio xylanivorans",0.567164185454272,0.0912230020652816,0.327437788883862,1.13365616733416,0.0781764971455726
"719","Butyrivibrio hungatei",0.493597293166818,0.129602957171661,0.297341256333311,0.415935919175633,0.169332513203941
"720","Christensenella sp. AF73-05CM02",0.463948057676162,0.0297036687102776,0.397140581816257,0,0.291279556899246
"721","Orrella dioscoreae",0.112377813709002,0.0796411787493165,0.350821398306995,0.0772203093537286,0.0201176955055176
"722","Holdemania sp. Marseille-P2844",0.0449673620803412,0.00878781140190772,0.0226506260997499,0.0447652722803197,0.0914393839221616
"723","Prevotellamassilia timonensis",0.0012630748047711,0.000528991359981758,0,0.00269621844869326,0.000243001865553335
"724","Varibaculum sp. Marseille-P2802",0.337696758322898,0.572163798355779,1.01747297296105,0.0673812398520997,0.472493388331672
"725","Murdochiella sp. Marseille-P2341",0.0683340632096001,0,0.132816319218194,0.092959856768043,0.0734777838415345
"726","Ezakiella massiliensis",0.133109842765397,0,0,0.103488645709875,0.0960115019003068
"727","Prevotella oryzae",0.0126839229234101,0,0,0,0.104378676242741
"728","Paludibacter propionicigenes",0.287574953832555,0.0519000716911104,0.341863861419883,0.267863626081813,0.138394956610308
"729","Pseudobutyrivibrio sp. JW11",0.153154599650714,0.0372781601019443,0.436075783250308,0.370753343764369,0.313692418821999
"730","Butyrivibrio sp. M55",0.841627539010415,0.182784432590964,0.287965387379678,0.752329829596743,0.267308171403944
"731","Oribacterium sp. WCC10",0.201057100357116,0.218289884527746,0.160517052019627,0.160556762039202,0.0782945616066344
"732","Lachnospiraceae bacterium KHCPX20",0.0668833029485068,0.0552470492082185,0.138846639691588,0.0603885548761461,0.0991947872423128
"733","Lachnospiraceae bacterium NLAE-zl-G231",0,0,0.0482668216028691,0,0.0279689018314511
"734","Porphyromonadaceae bacterium KH3CP3RA",0.114665726058161,0.167268377028506,0.342242093164823,0.20998998316459,0.0788161647696035
"735","Porphyromonadaceae bacterium KH3R12",0.103339501040572,0.0318265045641629,0.224080043116037,0.218196747633357,0.0863251476496261
"736","Macellibacteroides sp. HH-ZS",0.0566369059468799,0.0687364447145053,0.578569704886566,0.101374617317208,0.100076610208318
"737","Ileibacterium valens",0.371707022937038,0.0730384344508223,0.548055799887185,0.126032352020049,0.297464343766822
"738","Massilioclostridium coli",0.0112735570062637,0.00058488992912041,0.0120993506073914,0,0.0291177645483168
"739","Urmitella timonensis",0,0,0.115025158955024,0.0534980965865533,0
"740","Tidjanibacter massiliensis",0.0173332212362595,0.0602819901219546,0.0675922834765183,0,0
"741","Mobilibacterium timonense",0.10585862856435,0.114856928314673,0.338210646361264,0.123692005141231,0.277945267734357
"742","Angelakisella massiliensis",0.0398769299262139,0.0308571098409146,0.0853141055101635,0,0.203600737340057
"743","Libanicoccus massiliensis",0.265312102206921,0.14116421691985,0,0.42161272734248,0.0330875350692928
"744","Ndongobacter massiliensis",0.0952790326781472,0,0.0515706584624197,0.065654129449916,0.0168687500858044
"745","Merdibacter massiliensis",0.0597354188210629,0.0422254020662234,0.0907465660476411,0.023567796503085,0.106369700669348
"746","Olsenella sp. Marseille-P3197",0.156163564100749,0.137294246945336,0.0546490459897669,0.166443735588058,0.39796692359971
"747","Criibacterium bergeronii",0.0304159670163378,0.115692647743841,0.0368504935678629,0,0.0373418012199513
"748","Megasphaera micronuciformis",0.0605305771022892,0,0.050360488666719,0.0944371687626138,0.136125218963998
"749","Acidaminococcus intestini",0.0387614724614056,0.163002919325683,0.0275119978226078,0.202577655458145,0.27403041841324
"750","Veillonella montpellierensis",0.277914126517951,0.0814351345219225,0.0834912148943412,0.304559402053639,0.118813082571503
"751","Pediococcus claussenii",0.109771801980418,0.213028645021834,0.200385668990365,0.336758121091527,0.177520331296579
"752","Bacteroidales bacterium 45-6",0.408530669612502,0.039773222816638,0.129954682183661,0.433774308899155,0.773790701696517
"753","Paludibacter sp. 47-17",0.465754448704377,0.193471981798171,0.768885006486367,0.376780959083284,0.664204244767665
"754","Fibrobacter sp. UWB12",0.182068360846607,0.129354758243355,0.159876004223701,0.0670129324271829,0.0772469980893928
